ObjectID,Plat-Lot#,StreetAddress,city,state,Zip,ZipCode,geo_score,geo_address,geo_lat,geo_lon,List_type,Class Desc,Housing Units,Tax_Value$,Tax_Value,Tax_Bill$,Tax_Bill
069-0040-0000,069-0040-0000,20 SPARROW ST,Providence,RI,2908,02908,100,"20 SPARROW ST, PROVIDENCE, 02908",41.83807272,-71.42914388,Waste Collection ID,2 -5 Family,3,"$130,000.00 ",130000.00,"$4,387.52 ",4387.52
069-0048-0000,069-0048-0000,11 SPARROW ST,Providence,RI,2908,02908,100,"11 SPARROW ST, PROVIDENCE, 02908",41.83823051,-71.42875814,Waste Collection ID,2 - 5 Family,3,"$89,900.00 ",89900.00,"$3,034.16 ",3034.16
069-0083-0000,069-0083-0000,172 Camden Ave,Providence,RI,2908,02908,100,"172 CAMDEN AV, PROVIDENCE, 02908",41.83991132,-71.42731561,Waste Collection ID,Single Family,1,"$113,300.00 ",113300.00,"$3,823.88 ",3823.88
069-0086-0000,069-0086-0000,162 CAMDEN AVE,Providence,RI,2908,02908,100,"162 CAMDEN AV, PROVIDENCE, 02908",41.83956986,-71.42712804,Waste Collection ID,Single Family,1,"$68,700.00 ",68700.00,"$1,422.76 ",1422.76
069-0109-0000,069-0109-0000,134 CHAD BROWN ST,Providence,RI,2908,02908,100,"134 CHAD BROWN ST, PROVIDENCE, 02908",41.83884064,-71.42759426,Waste Collection ID,2 -5 Family,3,"$137,100.00 ",137100.00,"$4,627.16 ",4627.16
069-0139-0000,069-0139-0000,91 RUGGLES ST,Providence,RI,2908,02908,100,"91 RUGGLES ST, PROVIDENCE, 02908",41.83722145,-71.42813332,Waste Collection ID,2 -5 Family,2,"$109,200.00 ",109200.00,"$3,685.52 ",3685.52
069-0260-0000,069-0260-0000,551 CHALKSTONE AVE,Providence,RI,2908,02908,100,"551 CHALKSTONE AVE, PROVIDENCE",41.83540738,-71.42528564,City-owned Tax Sale,CI Vacant Land,0,"$34,300.00 ",34300.00,"$1,260.56 ",1260.56
069-0261-0000,069-0261-0000,547 CHALKSTONE AVE,Providence,RI,2908,02908,100,"547 CHALKSTONE AVE, PROVIDENCE",41.83545561,-71.42511108,City-owned Tax Sale,CI Vacant Land,0,"$31,100.00 ",31100.00,"$1,142.96 ",1142.96
069-0313-0000,069-0313-0000,312 DOUGLAS AVE,Providence,RI,2908,02908,68.5,"308 DOUGLAS AV, PROVIDENCE, 02908",41.83919853,-71.42586334,City-owned Tax Sale,Residential Vacant Land,0,"$14,000.00 ",14000.00,$472.52 ,472.52
069-0354-0000,069-0354-0000,39 OSBORN ST,Providence,RI,2908,02908,100,"39 OSBORN ST, PROVIDENCE, 02908",41.83686315,-71.42500931,Waste Collection ID,Single Family,1,"$72,900.00 ",72900.00,"$2,460.40 ",2460.40
069-0494-0001,069-0494-0001,"68 Candace St, Unit 0001",Providence,RI,2908,02908,100,"68 CANDACE ST, PROVIDENCE, 02908",41.83743759,-71.42329013,Waste Collection ID,Residential Condo,1,"$70,500.00 ",70500.00,"$2,379.40 ",2379.40
069-0494-0002,069-0494-0002,"68 Candace St, Unit 0002",Providence,RI,2908,02908,100,"68 CANDACE ST, PROVIDENCE, 02908",41.83743759,-71.42329013,Waste Collection ID,Residential Condo,1,"$73,900.00 ",73900.00,"$2,494.16 ",2494.16
069-0494-0003,069-0494-0003,"68 Candace St, Unit 0003",Providence,RI,2908,02908,100,"68 CANDACE ST, PROVIDENCE, 02908",41.83743759,-71.42329013,Waste Collection ID,Residential Condo,1,"$73,500.00 ",73500.00,"$2,480.64 ",2480.64
069-0570-0000,069-0570-0000,491 Chalkstone Ave,Providence,RI,2908,02908,100,"491 CHALKSTONE AV, PROVIDENCE, 02908",41.83607428,-71.42326738,Unconfirmed Vacated,Single Family,1,"$152,500.00 ",152500.00,"$5,146.88 ",5146.88
069-0578-0000,069-0578-0000,22 ALMA ST,Providence,RI,2908,02908,100,"22 ALMA ST, PROVIDENCE, 02908",41.83631986,-71.42384394,Waste Collection ID,2 -5 Family,2,"$114,500.00 ",114500.00,"$3,864.40 ",3864.40
069-0598-0000,069-0598-0000,22 PEKIN ST,Providence,RI,2908,02908,100,"22 PEKIN ST, PROVIDENCE, 02908",41.83618169,-71.42450114,Waste Collection ID,2 -5 Family,2,"$71,200.00 ",71200.00,"$2,403.00 ",2403.00
069-0600-0000,069-0600-0000,14 Pekin St,Providence,RI,2908,02908,100,"14 PEKIN ST, PROVIDENCE, 02908",41.83597465,-71.42443888,Waste Collection ID,2 -5 Family,2,"$122,800.00 ",122800.00,"$4,144.52 ",4144.52
069-0607-0000,069-0607-0000,20 OSBORN ST,Providence,RI,2908,02908,100,"20 OSBORN ST, PROVIDENCE, 02908",41.83631317,-71.42501909,Waste Collection ID,2 -5 Family,3,"$105,300.00 ",105300.00,"$3,553.88 ",3553.88
069-0634-0000,069-0634-0000,96 PEKIN ST,Providence,RI,2908,02908,68.5,"94 PEKIN ST, PROVIDENCE, 02908",41.83842517,-71.42530362,City-owned Tax Sale,Residential Vacant Land,0,"$16,300.00 ",16300.00,$550.16 ,550.16
069-0644-0000,069-0644-0000,30 CAMDEN AVE,Providence,RI,2908,02908,100,"30 CAMDEN AV, PROVIDENCE, 02908",41.83606478,-71.4257062,City-owned Tax Sale,Residential Vacant Land,0,"$4,600.00 ",4600.00,$155.28 ,155.28
070-0004-0000,070-0004-0000,16 HAWKINS ST,Providence,RI,2908,02908,100,"16 HAWKINS ST, PROVIDENCE",41.84638684,-71.42806566,Waste Collection ID,2 -5 Family,2,"$107,300.00 ",107300.00,"$3,621.40 ",3621.40
070-0030-0000,070-0030-0000,45 Tappan St,Providence,RI,2904,02904,100,"45 TAPPAN ST, PROVIDENCE",41.84681245,-71.42664813,Waste Collection ID,Single Family,1,"$99,500.00 ",99500.00,"$3,358.16 ",3358.16
070-0046-0000,070-0046-0000,319 ADMIRAL ST,Providence,RI,2904,02904,100,"319 ADMIRAL ST, PROVIDENCE",41.84562428,-71.42669074,Waste Collection ID,2 -5 Family,4,"$172,600.00 ",172600.00,"$5,825.28 ",5825.28
070-0064-0000,070-0064-0000,69 HAWKINS ST,Providence,RI,2904,02904,100,"69 HAWKINS ST, PROVIDENCE",41.84753476,-71.42673086,Waste Collection ID,2 -5 Family,3,"$126,000.00 ",126000.00,"$4,252.52 ",4252.52
070-0075-0000,070-0075-0000,406 ADMIRAL ST,Providence,RI,2904,02904,100,"406 ADMIRAL ST, PROVIDENCE",41.84617925,-71.42998013,Waste Collection ID,2 -5 Family,3,"$139,500.00 ",139500.00,"$2,685.40 ",2685.40
070-0080-0000,070-0080-0000,44 Veto St,Providence,RI,2904,02904,100,"44 VETO ST, PROVIDENCE",41.84538118,-71.42948167,Waste Collection ID,2 -5 Family,2,"$74,900.00 ",74900.00,"$2,527.88 ",2527.88
070-0154-0000,070-0154-0000,274 ADMIRAL ST,Providence,RI,2904,02904,100,"274 ADMIRAL ST, PROVIDENCE",41.84507941,-71.42507078,Waste Collection ID,Single Family,1,"$98,700.00 ",98700.00,"$3,331.16 ",3331.16
070-0156-000B,0700156000B,"266 Admiral St, Unit 000B",Providence,RI,2904,02904,100,"266 ADMIRAL ST, PROVIDENCE",41.84499104,-71.42478822,Waste Collection ID,Residential Condo,1,"$69,900.00 ",69900.00,"$2,359.16 ",2359.16
070-0156-000C,0700156000C,"266 Admiral St, Unit 000C",Providence,RI,2904,02904,100,"266 ADMIRAL ST, PROVIDENCE",41.84499104,-71.42478822,Unconfirmed Vacated,Residential Condo,1,"$69,900.00 ",69900.00,"$1,345.60 ",1345.60
070-0160-0000,070-0160-0000,252 ADMIRAL ST,Providence,RI,2904,02904,100,"252 ADMIRAL ST, PROVIDENCE",41.84472205,-71.42442189,Waste Collection ID,Single Family,1,"$101,400.00 ",101400.00,"$3,422.28 ",3422.28
070-0167-0000,070-0167-0000,29 COGGESHALL ST,Providence,RI,2908,02908,100,"29 COGGESHALL ST, PROVIDENCE, 02908",41.84490159,-71.42567715,Waste Collection ID,2 -5 Family,2,"$135,200.00 ",135200.00,"$4,563.00 ",4563.00
070-0256-0000,070-0256-0000,68 MOWRY ST,Providence,RI,2904,02904,100,"68 MOWRY ST, PROVIDENCE",41.84412172,-71.42665359,Waste Collection ID,2 -5 Family,3,"$71,200.00 ",71200.00,"$2,403.00 ",2403.00
070-0282-0000,070-0282-0000,238 ADMIRAL ST,Providence,RI,2904,02904,100,"238 ADMIRAL ST, PROVIDENCE",41.84443841,-71.42409632,Waste Collection ID,Combination,2,"$237,900.00 ",237900.00,"$8,742.84 ",8742.84
070-0284-0000,070-0284-0000,234 ADMIRAL ST,Providence,RI,2904,02904,100,"234 ADMIRAL ST, PROVIDENCE",41.84436343,-71.42401157,Waste Collection ID,2 -5 Family,3,"$156,900.00 ",156900.00,"$5,295.40 ",5295.40
070-0286-0000,070-0286-0000,224 ADMIRAL ST,Providence,RI,2904,02904,100,"224 ADMIRAL ST, PROVIDENCE",41.84417599,-71.42379968,Waste Collection ID,Combination,2,"$136,400.00 ",136400.00,"$5,012.72 ",5012.72
070-0297-0000,070-0297-0000,46 CLYM ST,Providence,RI,2908,02908,100,"46 CLYM ST, PROVIDENCE, 02908",41.84378818,-71.42594697,Waste Collection ID,Single Family,2,"$88,900.00 ",88900.00,"$3,000.40 ",3000.40
070-0329-0000,070-0329-0000,74 CLYM ST,Providence,RI,2904,02904,100,"74 CLYM ST, PROVIDENCE",41.84385492,-71.42526263,Waste Collection ID/Unconfirmed Vacated,2 -5 Family,2,"$81,100.00 ",81100.00,"$2,737.16 ",2737.16
070-0407-0000,070-0407-0000,31 DONELSON ST,Providence,RI,2904,02904,100,"31 DONELSON ST, PROVIDENCE",41.84155403,-71.42634374,Waste Collection ID,2 -5 Family,2,"$108,800.00 ",108800.00,"$3,672.00 ",3672.00
070-0444-0000,070-0444-0000,22 SUFFOLK ST,Providence,RI,2904,02904,100,"22 SUFFOLK ST, PROVIDENCE",41.84067701,-71.42662571,Waste Collection ID,2 -5 Family,2,"$100,500.00 ",100500.00,"$3,391.88 ",3391.88
070-0464-0000,070-0464-0000,82 BERKSHIRE ST,Providence,RI,2904,02904,100,"82 BERKSHIRE ST, PROVIDENCE",41.84332031,-71.4251878,City-owned Tax Sale,Residential Vacant Land,0,"$15,400.00 ",15400.00,$519.76 ,519.76
070-0466-0000,070-0466-0000,90 BERKSHIRE ST,Providence,RI,2904,02904,63,"88 BERKSHIRE ST, PROVIDENCE",41.8434392,-71.42500261,City-owned Tax Sale,Residential Vacant Land,0,"$15,400.00 ",15400.00,$519.76 ,519.76
070-0467-0000,070-0467-0000,88 BERKSHIRE ST,Providence,RI,2904,02904,100,"88 BERKSHIRE ST, PROVIDENCE",41.8434392,-71.42500261,Waste Collection ID,2 -5 Family,2,"$121,600.00 ",121600.00,"$3,835.76 ",3835.76
070-0495-0000,070-0495-0000,24 PUMGANSETT ST,Providence,RI,2904,02904,100,"24 PUMGANSETT ST, PROVIDENCE",41.84037316,-71.42582505,Waste Collection ID,2 -5 Family,2,"$112,500.00 ",112500.00,"$3,796.88 ",3796.88
070-0555-0000,070-0555-0000,287 ADMIRAL ST,Providence,RI,2904,02904,100,"287 ADMIRAL ST, PROVIDENCE",41.84533481,-71.42553288,Waste Collection ID,2 -5 Family,3,"$101,400.00 ",101400.00,"$1,951.96 ",1951.96
070-0572-0000,070-0572-0000,208 ADMIRAL ST,Providence,RI,2904,02904,100,"208 ADMIRAL ST, PROVIDENCE",41.84367435,-71.42322208,Waste Collection ID,Single Family,1,"$108,300.00 ",108300.00,"$3,655.16 ",3655.16
070-0671-0000,070-0671-0000,295 ADMIRAL ST,Providence,RI,2908,02908,100,"295 ADMIRAL ST, PROVIDENCE, 02908",41.84568225,-71.42562366,Waste Collection ID,Apartment Building,6,"$227,900.00 ",227900.00,"$8,375.36 ",8375.36
071-0003-0000,071-0003-0000,616 Charles St,Providence,RI,2904,02904,68.5,"618 CHARLES ST, PROVIDENCE, 02904",41.85311605,-71.42049309,PRA owned,CI Vacant Land,0,"$29,800.00 ",29800.00,"$1,095.16 ",1095.16
071-0025-0000,071-0025-0000,13 GREELEY ST,Providence,RI,2904,02904,100,"13 GREELEY ST, PROVIDENCE, 02904",41.85217501,-71.42086711,Waste Collection ID,2 -5 Family,2,"$99,400.00 ",99400.00,"$3,354.76 ",3354.76
071-0070-0000,071-0070-0000,34 GREELEY ST,Providence,RI,2904,02904,100,"34 GREELEY ST, PROVIDENCE, 02904",41.8521813,-71.42166094,Waste Collection ID,2 -5 Family,2,"$76,600.00 ",76600.00,"$2,585.28 ",2585.28
071-0094-REVO,0710094REVO,"21 Monticello St, Unit REVO",Providence,RI,2904,02904,100,"21 MONTICELLO ST, PROVIDENCE, 02904",41.85187347,-71.4217298,City-owned Tax Sale,Apartment Building,1,"$253,300.00 ",253300.00,"$9,308.80 ",9308.80
071-0095-0000,071-0095-0000,19 MONTICELLO ST,Providence,RI,2904,02904,100,"19 MONTICELLO ST, PROVIDENCE, 02904",41.85179072,-71.42161567,Waste Collection ID,Apartment Building,6,"$196,600.00 ",196600.00,"$7,225.08 ",7225.08
071-0142-0000,071-0142-0000,605 CHARLES ST,Providence,RI,2904,02904,100,"605 CHARLES ST, PROVIDENCE, 02904",41.85286369,-71.42025461,Waste Collection ID,Combination,3,"$62,600.00 ",62600.00,"$2,300.56 ",2300.56
071-0159-0000,071-0159-0000,55 GILLEN ST,Providence,RI,2904,02904,100,"55 GILLEN ST, PROVIDENCE, 02904",41.85313952,-71.4182157,Waste Collection ID,2 -5 Family,2,"$133,200.00 ",133200.00,"$2,564.12 ",2564.12
071-0183-0000,071-0183-0000,40 MARIETTA ST,Providence,RI,2904,02904,100,"40 MARIETTA ST, PROVIDENCE, 02904",41.85242365,-71.41886749,Waste Collection ID,2 -5 Family,2,"$116,500.00 ",116500.00,"$3,931.88 ",3931.88
071-0193-0000,071-0193-0000,69 MARIETTA ST,Providence,RI,2904,02904,100,"69 MARIETTA ST, PROVIDENCE, 02904",41.85254267,-71.41782549,Waste Collection ID,2 -5 Family,3,"$75,600.00 ",75600.00,"$2,551.52 ",2551.52
071-0199-0000,071-0199-0000,45 MARIETTA ST,Providence,RI,2904,02904,100,"45 MARIETTA ST, PROVIDENCE, 02904",41.85225021,-71.41860411,Waste Collection ID,Apartment Building,6,"$229,800.00 ",229800.00,"$8,445.16 ",8445.16
071-0327-0000,071-0327-0000,34 LUNA ST,Providence,RI,2904,02904,100,"34 LUNA ST, PROVIDENCE, 02904",41.85021867,-71.41708059,Waste Collection ID,Single Family,1,"$68,400.00 ",68400.00,"$1,412.64 ",1412.64
071-0334-0000,071-0334-0000,519 CHARLES ST,Providence,RI,2904,02904,100,"519 CHARLES ST, PROVIDENCE, 02904",41.84895984,-71.41960725,Waste Collection ID,Single Family,1,"$114,400.00 ",114400.00,"$3,861.00 ",3861.00
071-0356-0000,071-0356-0000,46 TOURO ST,Providence,RI,2904,02904,100,"46 TOURO ST, PROVIDENCE, 02904",41.84839884,-71.41858163,Waste Collection ID,Single Family,1,"$147,500.00 ",147500.00,"$4,978.16 ",4978.16
071-0357-0000,071-0357-0000,102 Commodore St,Providence,RI,2904,02904,100,"102 COMMODORE ST, PROVIDENCE, 02904",41.84843197,-71.4182872,Waste Collection ID,Single Family,1,"$117,300.00 ",117300.00,"$3,958.88 ",3958.88
071-0373-0000,071-0373-0000,360 BRANCH AVE,Providence,RI,2904,02904,100,"360 BRANCH AV, PROVIDENCE, 02904",41.84898211,-71.41739423,Waste Collection ID,2 -5 Family,3,"$120,300.00 ",120300.00,"$4,060.16 ",4060.16
071-0410-0000,071-0410-0000,50 CHATHAM ST,Providence,RI,2904,02904,100,"50 CHATHAM ST, PROVIDENCE, 02904",41.84757077,-71.41719998,Waste Collection ID,2 -5 Family,2,"$138,600.00 ",138600.00,"$2,668.08 ",2668.08
071-0411-0000,071-0411-0000,52 CHATHAM ST,Providence,RI,2904,02904,100,"52 CHATHAM ST, PROVIDENCE, 02904",41.84767081,-71.41719094,Waste Collection ID,2 -5 Family,2,"$98,700.00 ",98700.00,"$3,331.16 ",3331.16
071-0418-0000,071-0418-0000,65 CHATHAM ST,Providence,RI,2904,02904,100,"65 CHATHAM ST, PROVIDENCE, 02904",41.84818416,-71.4168602,Waste Collection ID,2 -5 Family,2,"$125,900.00 ",125900.00,"$4,249.16 ",4249.16
071-0423-0000,071-0423-0000,326 BRANCH AVE,Providence,RI,2904,02904,100,"326 BRANCH AV, PROVIDENCE, 02904",41.84839512,-71.41632234,Waste Collection ID,2 -5 Family,2,"$81,900.00 ",81900.00,"$2,764.16 ",2764.16
071-0446-0000,071-0446-0000,25 CHATHAM ST,Providence,RI,2904,02904,100,"25 CHATHAM ST, PROVIDENCE, 02904",41.84721027,-71.41676334,Waste Collection ID,2 -5 Family,2,"$122,000.00 ",122000.00,"$4,117.52 ",4117.52
071-0559-0000,071-0559-0000,31 COMMODORE ST,Providence,RI,2904,02904,100,"31 COMMODORE ST, PROVIDENCE, 02904",41.84663185,-71.41752085,Waste Collection ID,2 -5 Family,2,"$132,600.00 ",132600.00,"$2,552.56 ",2552.56
071-0604-0000,071-0604-0000,41 MARIETTA ST,Providence,RI,2904,02904,100,"41 MARIETTA ST, PROVIDENCE, 02904",41.85222159,-71.41874573,Waste Collection ID,Apartment Building,6,"$225,300.00 ",225300.00,"$8,279.80 ",8279.80
072-0132-0000,072-0132-0000,13 HORTON ST,Providence,RI,2904,02904,100,"13 HORTON ST, PROVIDENCE, 02904",41.85226999,-71.41436709,Waste Collection ID,2 -5 Family,2,"$92,900.00 ",92900.00,"$3,135.40 ",3135.40
072-0142-0000,072-0142-0000,28 EDWARD ST,Providence,RI,2904,02904,100,"28 EDWARD ST, PROVIDENCE, 02904",41.85253372,-71.41370507,City-owned Tax Sale,Residential Vacant Land,0,"$17,500.00 ",17500.00,$590.64 ,590.64
072-0320-0000,072-0320-0000,75 METCALF ST,Providence,RI,2904,02904,100,"75 METCALF ST, PROVIDENCE, 02904",41.84864109,-71.41494314,City-owned Tax Sale,Residential Vacant Land,0,"$27,300.00 ",27300.00,$921.40 ,921.40
072-0364-0000,072-0364-0000,36 ASHTON ST,Providence,RI,2904,02904,100,"36 ASHTON ST, PROVIDENCE, 02904",41.84907018,-71.4153782,Waste Collection ID,Single Family,1,"$173,300.00 ",173300.00,"$5,848.88 ",5848.88
072-0382-0000,072-0382-0000,64 FLORA ST,Providence,RI,2904,02904,100,"64 FLORA ST, PROVIDENCE, 02904",41.849943,-71.41523779,Waste Collection ID,Single Family,1,"$160,400.00 ",160400.00,"$3,087.72 ",3087.72
072-0460-0000,072-0460-0000,61 ASHTON ST,Providence,RI,2904,02904,100,"61 ASHTON ST, PROVIDENCE, 02904",41.84976467,-71.41647457,Waste Collection ID,Single Family,1,"$110,400.00 ",110400.00,"$2,125.20 ",2125.20
072-0464-0000,072-0464-0000,39 LUNA ST,Providence,RI,2904,02904,79,"40 LUNA ST, PROVIDENCE, 02904",41.85076894,-71.41668955,Waste Collection ID,2 -5 Family,2,"$140,900.00 ",140900.00,"$2,559.36 ",2559.36
072-0532-0000,072-0532-0000,21 MALVERN ST,Providence,RI,2904,02904,100,"21 MALVERN ST, PROVIDENCE, 02904",41.85242514,-71.41599058,City-owned Tax Sale,Residential Vacant Land,0,"$12,200.00 ",12200.00,$411.76 ,411.76
073-0334-0000,073-0334-0000,33 EDGEHILL RD,Providence,RI,2906,02906,100,"33 EDGEHILL RD, PROVIDENCE, 02906",41.84880366,-71.39919539,Waste Collection ID,Single Family,1,"$314,700.00 ",314700.00,"$6,058.00 ",6058.00
075-0268-0000,075-0268-0000,51 Smithfield Ave,Providence,RI,2904,02904,67.03,"52 SMITHFIELD RD, NORTH PROVIDENCE, 02904",41.85526361,-71.44762326,PRA owned,CI Vacant Land,0,"$50,300.00 ",50300.00,"$1,848.56 ",1848.56
076-0008-0000,076-0008-0000,532 CHARLES ST,Providence,RI,2904,02904,100,"532 CHARLES ST, PROVIDENCE, 02904",41.84963385,-71.42009706,City-owned Tax Sale,Combination,0,"$229,800.00 ",229800.00,"$8,445.16 ",8445.16
076-0181-0000,076-0181-0000,138 CORNWALL ST,Providence,RI,2904,02904,100,"138 CORNWALL ST, PROVIDENCE",41.84725371,-71.42310541,Waste Collection ID,Single Family,1,"$86,200.00 ",86200.00,"$2,909.28 ",2909.28
076-0213-0000,076-0213-0000,63 Yorkshire St,Providence,RI,2904,02904,100,"63 YORKSHIRE ST, PROVIDENCE",41.84726113,-71.42377407,Waste Collection ID,2 -5 Family,2,"$103,700.00 ",103700.00,"$3,499.88 ",3499.88
076-0227-0000,076-0227-0000,56 LONGMONT ST,Providence,RI,2904,02904,100,"56 LONGMONT ST, PROVIDENCE",41.84587907,-71.42258892,Waste Collection ID,Single Family,1,"$142,700.00 ",142700.00,"$2,747.00 ",2747.00
076-0235-0000,076-0235-0000,40 Yorkshire St,Providence,RI,2904,02904,100,"40 YORKSHIRE ST, PROVIDENCE",41.84667813,-71.42341532,Waste Collection ID,2 -5 Family,2,"$148,500.00 ",148500.00,"$5,011.88 ",5011.88
076-0349-0000,076-0349-0000,31 SUSSEX ST,Providence,RI,2904,02904,100,"31 SUSSEX ST, PROVIDENCE",41.84560835,-71.42436051,Waste Collection ID,2 -5 Family,3,"$105,700.00 ",105700.00,"$3,567.40 ",3567.40
076-0353-0000,076-0353-0000,45 SUSSEX ST,Providence,RI,2904,02904,100,"45 SUSSEX ST, PROVIDENCE",41.84602821,-71.42478038,Waste Collection ID,2 -5 Family,3,"$116,300.00 ",116300.00,"$3,925.16 ",3925.16
076-0369-0000,076-0369-0000,241 ADMIRAL ST,Providence,RI,2904,02904,100,"241 ADMIRAL ST, PROVIDENCE",41.84463112,-71.4240739,Waste Collection ID,2 -5 Family,3,"$76,200.00 ",76200.00,"$2,571.76 ",2571.76
076-0387-0000,076-0387-0000,221 ADMIRAL ST,Providence,RI,2904,02904,100,"221 ADMIRAL ST, PROVIDENCE",41.84423761,-71.42362833,City-owned Tax Sale,Industrial,0,"$473,400.00 ",473400.00,"$17,397.48 ",17397.48
076-0400-0000,076-0400-0000,142 DONELSON ST,Providence,RI,2904,02904,100,"142 DONELSON ST, PROVIDENCE",41.84377447,-71.42316643,Waste Collection ID,2 -5 Family,3,"$106,200.00 ",106200.00,"$3,584.28 ",3584.28
076-0416-0000,076-0416-0000,136 SUFFOLK ST,Providence,RI,0,00000,100,"136 SUFFOLK ST, PROVIDENCE",41.84340079,-71.42238964,Waste Collection ID,2 -5 Family,3,"$129,500.00 ",129500.00,"$4,370.64 ",4370.64
076-0418-0000,076-0418-0000,175 ADMIRAL ST,Providence,RI,2904,02904,67.89,"801 ADMIRAL ST, PROVIDENCE, 02904",41.85085738,-71.4431962,City-owned Tax Sale,Residential Vacant Land,0,"$17,200.00 ",17200.00,$580.52 ,580.52
076-0425-0000,076-0425-0000,171 ADMIRAL ST,Providence,RI,2904,02904,67.89,"801 ADMIRAL ST, PROVIDENCE, 02904",41.85085738,-71.4431962,City-owned Tax Sale,CI Vacant Land,0,"$40,200.00 ",40200.00,"$1,477.36 ",1477.36
076-0509-0000,076-0509-0000,261 ADMIRAL ST,Providence,RI,2904,02904,100,"261 ADMIRAL ST, PROVIDENCE",41.8450336,-71.42455236,Waste Collection ID,2 -5 Family,2,"$115,400.00 ",115400.00,"$3,894.76 ",3894.76
076-0511-0000,076-0511-0000,67 LONGMONT ST,Providence,RI,2904,02904,100,"67 LONGMONT ST, PROVIDENCE",41.84607644,-71.42200253,Waste Collection ID,2 -5 Family,2,"$117,400.00 ",117400.00,"$3,962.28 ",3962.28
077-0028-0000,077-0028-0000,11 WINDMILL ST,Providence,RI,2904,02904,100,"11 WINDMILL ST, PROVIDENCE, 02904",41.85429033,-71.41773083,Unconfirmed Vacated,2 -5 Family,2,"$149,500.00 ",149500.00,"$2,877.88 ",2877.88
077-0029-0000,077-0029-0000,15 WINDMILL ST,Providence,RI,2904,02904,100,"15 WINDMILL ST, PROVIDENCE, 02904",41.85439076,-71.41777546,Waste Collection ID,2 -5 Family,2,"$112,600.00 ",112600.00,"$3,800.28 ",3800.28
077-0241-0000,077-0241-0000,48 BISMARK ST,Providence,RI,2904,02904,100,"48 BISMARK ST, PROVIDENCE, 02904",41.85525613,-71.41426018,City-owned Tax Sale,Residential Vacant Land,0,"$4,600.00 ",4600.00,$155.28 ,155.28
077-0442-0000,077-0442-0000,109 Sedan St,Providence,RI,2904,02904,79,"110 SEDAN ST, PROVIDENCE, 02904",41.85886324,-71.41761678,City-owned Tax Sale,Residential Vacant Land,0,"$16,600.00 ",16600.00,$560.28 ,560.28
077-0477-0000,077-0477-0000,123 WINDMILL ST,Providence,RI,2904,02904,68.48,"139 WINDMILL ST, PROVIDENCE, 02904",41.85699111,-71.41775905,City-owned Tax Sale,Residential Vacant Land,0,"$11,800.00 ",11800.00,$398.28 ,398.28
077-0478-0000,077-0478-0000,127 WINDMILL ST,Providence,RI,2904,02904,68.49,"139 WINDMILL ST, PROVIDENCE, 02904",41.85699111,-71.41775905,City-owned Tax Sale,Residential Vacant Land,0,"$11,800.00 ",11800.00,$398.28 ,398.28
077-0481-0000,077-0481-0000,151 DE PINEDO ST,Providence,RI,2904,02904,98.72,"151 DEPINEDO ST, PROVIDENCE, 02904",41.85696218,-71.41711448,Waste Collection ID,Single Family,1,"$106,000.00 ",106000.00,"$3,577.52 ",3577.52
077-0500-0000,077-0500-0000,110 Swift St,Providence,RI,2904,02904,100,"110 SWIFT ST, PROVIDENCE, 02904",41.85643759,-71.41478945,Waste Collection ID,Single Family,1,"$163,500.00 ",163500.00,"$5,518.16 ",5518.16
077-0514-0000,077-0514-0000,168 SWIFT ST,Providence,RI,2904,02904,68.49,"156 SWIFT ST, PROVIDENCE, 02904",41.85712499,-71.41651892,City-owned Tax Sale,Residential Vacant Land,0,"$17,400.00 ",17400.00,$587.28 ,587.28
077-0517-0000,077-0517-0000,129 WINDMILL ST,Providence,RI,2904,02904,68.49,"139 WINDMILL ST, PROVIDENCE, 02904",41.85699111,-71.41775905,City-owned Tax Sale,Residential Vacant Land,0,"$16,600.00 ",16600.00,$560.28 ,560.28
077-0518-0000,077-0518-0000,133 WINDMILL ST,Providence,RI,2904,02904,68.49,"139 WINDMILL ST, PROVIDENCE, 02904",41.85699111,-71.41775905,City-owned Tax Sale,Residential Vacant Land,0,"$4,600.00 ",4600.00,$155.28 ,155.28
